success_count,acceptance_rate,total_cost,total_revenue,total_time_cost,total_time_revenue,total_simulation_time,long_term_aver_revenue,rc_ratio,time_rc_ratio,min_pn_available_resource,min_pn_node_available_resource,min_pn_edge_available_resource,max_inservice_count,cumulative_reward,solver_name,pn_dataset_dir,vns_dataset_dir,run_id,start_run_time,clock_running_time
5,0.25,885,703,257876.09151267083,242572.1332456946,92.0,7.641304347826087,0.7943502824858757,0.9406538303834023,664,289,351,4,0,RW_BFS,"dataset/pn/10-waxman-0.5-0.2-['cpu', 'max_cpu']-[50-100]-['bw', 'max_bw']-[50-100]",dataset/vns/20-[2-10]-random-500-0.1-['cpu']-[0-50]-['bw']-[0-50],maokami-20231106T195553,20231106T195554,0.06462574005126953
