vn_count,success_count,inservice_count,total_revenue,total_cost,total_r2c,total_time_revenue,total_time_cost,num_running_pn_nodes,event_id,event_type,event_time,pn_available_resource,pn_node_available_resource,pn_edge_available_resource,pn_node_resource_utilization,pn_edge_resource_utilization,vn_id,lifetime,arrival_time,vn_num_nodes,vn_num_egdes,result,node_slots,edge_paths,node_slots_info,edge_paths_info,vn_cost,vn_revenue,vn_demand,vn_node_demand,vn_edge_demand,vn_node_revenue,vn_edge_revenue,vn_node_cost,vn_edge_cost,vn_path_cost,vn_r2c_ratio,vn_time_cost,vn_time_revenue,vn_time_rc_ratio,description,violation,current_violation,total_place_violation,total_route_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,vn_rc_ratio
1,1,1,743,1199,0.6196830692243537,1092799.9229257894,1763481.97521941,9,0,1,8.0,41335,7144,34191,0.030270123523822412,0.027753291437995875,0,1470.793974328115,8.0,9,21,True,"OrderedDict([(5, 76), (1, 19), (8, 60), (4, 62), (3, 16), (7, 17), (0, 32), (2, 34), (6, 73)])","OrderedDict([((1, 5), [19, 76]), ((8, 1), [60, 76, 19]), ((8, 5), [60, 76]), ((4, 1), [62, 76, 19]), ((4, 5), [62, 76]), ((3, 4), [16, 43, 71, 62]), ((3, 5), [16, 92, 76]), ((3, 8), [16, 75, 60]), ((7, 1), [17, 19]), ((7, 4), [17, 8, 62]), ((7, 8), [17, 42, 60]), ((0, 1), [32, 19]), ((0, 4), [32, 7, 57, 62]), ((2, 0), [34, 19, 32]), ((2, 3), [34, 19, 16]), ((2, 8), [34, 5, 75, 60]), ((6, 1), [73, 19]), ((6, 2), [73, 19, 34]), ((6, 3), [73, 19, 16]), ((6, 4), [73, 95, 62]), ((6, 8), [73, 17, 42, 60])])",OrderedDict(),OrderedDict(),1199,743,0,0,0,223,520,0,0,456,0,1763481.97521941,1092799.9229257894,911.4261242083315,Success,0,0,0,0,True,True,False,0,[],0.6196830692243537
2,2,2,955,1465,0.6518771331058021,1270424.9460353046,1986351.1079888958,14,1,1,19.0,41069,7092,33977,0.037328627663906655,0.03383854181476953,1,837.8538825920525,19.0,5,7,True,"OrderedDict([(4, 45), (3, 0), (1, 21), (2, 25), (0, 50)])","OrderedDict([((3, 4), [0, 45]), ((1, 4), [21, 45]), ((2, 4), [25, 45]), ((0, 1), [50, 39, 21]), ((0, 2), [50, 40, 25]), ((0, 3), [50, 66, 0]), ((0, 4), [50, 45])])",OrderedDict(),OrderedDict(),266,212,0,0,0,52,160,0,0,54,0,222869.13276948596,177625.02310951514,667.7632447726132,Success,0,0,0,0,True,True,False,0,[],0.7969924812030075
3,3,3,1259,1860,0.6768817204301075,1341924.9693473824,2079254.098805576,21,2,1,26.0,40674,6913,33761,0.06162617076150401,0.03998066369039155,2,235.19744510551956,26.0,7,9,True,"OrderedDict([(3, 26), (5, 10), (2, 18), (0, 64), (4, 69), (1, 79), (6, 88)])","OrderedDict([((5, 3), [10, 26]), ((2, 3), [18, 26]), ((0, 2), [64, 26, 18]), ((0, 3), [64, 26]), ((4, 2), [69, 44, 18]), ((4, 3), [69, 26]), ((1, 2), [79, 44, 18]), ((1, 3), [79, 26]), ((6, 2), [88, 9, 18])])",OrderedDict(),OrderedDict(),395,304,0,0,0,179,125,0,0,91,0,92902.99081668023,71500.02331207794,181.01271724576696,Success,0,0,0,0,True,True,False,0,[],0.769620253164557
4,4,4,1311,1912,0.6856694560669456,1392439.478024224,2129768.607482418,23,3,1,32.0,40622,6880,33742,0.06610560608117277,0.040520942929450854,3,971.4328591700317,32.0,2,1,True,"OrderedDict([(1, 22), (0, 7)])","OrderedDict([((0, 1), [7, 22])])",OrderedDict(),OrderedDict(),52,52,0,0,0,33,19,0,0,0,0,50514.50867684165,50514.50867684165,971.4328591700317,Success,0,0,0,0,True,True,False,0,[],1.0
5,5,5,1569,2239,0.7007592675301474,1690300.4790683833,2507290.108805829,28,4,1,45.0,40295,6694,33601,0.09135333242839694,0.04453038359825978,4,1154.5000040471293,45.0,5,5,True,"OrderedDict([(1, 35), (4, 1), (0, 2), (2, 28), (3, 44)])","OrderedDict([((4, 1), [1, 35]), ((0, 4), [2, 21, 1]), ((2, 4), [28, 35, 1]), ((3, 0), [44, 27, 2]), ((3, 2), [44, 35, 28])])",OrderedDict(),OrderedDict(),327,258,0,0,0,186,72,0,0,69,0,377521.5013234113,297861.00104415935,910.8899114500286,Success,0,0,0,0,True,True,False,0,[],0.7889908256880734
6,6,6,2308,3545,0.6510578279266572,1700294.4108319324,2524951.915143035,37,5,1,58.0,38989,6495,32494,0.11836568481064202,0.07600875821082265,5,13.5235883133275,58.0,9,17,True,"OrderedDict([(8, 63), (5, 29), (6, 39), (7, 53), (0, 71), (1, 3), (4, 4), (2, 37), (3, 48)])","OrderedDict([((5, 8), [29, 63]), ((6, 8), [39, 63]), ((7, 5), [53, 54, 29]), ((7, 6), [53, 54, 39]), ((0, 5), [71, 63, 29]), ((0, 6), [71, 77, 39]), ((1, 5), [3, 29]), ((1, 6), [3, 17, 39]), ((1, 7), [3, 42, 15, 53]), ((4, 6), [4, 38, 21, 39]), ((4, 7), [4, 29, 57, 53]), ((2, 5), [37, 29]), ((2, 6), [37, 73, 17, 39]), ((3, 0), [48, 61, 71]), ((3, 1), [48, 29, 3]), ((3, 5), [48, 29]), ((3, 7), [48, 57, 53])])",OrderedDict(),OrderedDict(),1306,739,0,0,0,199,540,0,0,567,0,17661.806337205715,9993.931763549022,7.652321411599558,Success,0,0,0,0,True,True,False,0,[],0.5658499234303216
7,7,7,2475,3790,0.6530343007915568,1868754.583393577,2772094.0844699987,41,6,1,66.0,38744,6434,32310,0.1266458531288177,0.08124093610487104,6,1008.7435482733212,66.0,4,3,True,"OrderedDict([(0, 74), (3, 5), (1, 15), (2, 59)])","OrderedDict([((3, 0), [5, 74]), ((1, 3), [15, 74, 5]), ((2, 1), [59, 54, 15])])",OrderedDict(),OrderedDict(),245,167,0,0,0,61,106,0,0,78,0,247142.1693269637,168460.17256164463,687.5925410679372,Success,0,0,0,0,True,True,False,0,[],0.6816326530612244
7,7,6,2475,3790,0.6530343007915568,1868754.583393577,2772094.0844699987,41,7,0,71.5235883133275,40050,6633,33417,0.09963350074657251,0.04976256149230818,5,13.5235883133275,58.0,9,17,False,OrderedDict(),OrderedDict(),OrderedDict(),OrderedDict(),0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Leave Event,0,0,0,0,True,True,False,0,[],
8,8,7,2633,3979,0.6617240512691631,1912315.8830209794,2824202.221366069,44,8,1,78.0,39861,6509,33352,0.11646531831138862,0.05161088520487955,7,275.7044280215343,78.0,4,3,True,"OrderedDict([(2, 94), (1, 20), (0, 49), (3, 50)])","OrderedDict([((1, 2), [20, 94]), ((0, 1), [49, 94, 20]), ((3, 0), [50, 39, 49])])",OrderedDict(),OrderedDict(),189,158,0,0,0,124,34,0,0,31,0,52108.13689606998,43561.29962740242,230.48306681165298,Success,0,0,0,0,True,True,False,0,[],0.8359788359788359
9,9,8,3076,4674,0.6581086863500214,2014123.3672369148,2983922.7665806855,47,9,1,90.0,39166,6347,32819,0.13845527351703546,0.06676713964796543,8,229.8137341217507,90.0,7,8,True,"OrderedDict([(1, 46), (4, 3), (5, 27), (6, 30), (2, 34), (3, 21), (0, 29)])","OrderedDict([((4, 1), [3, 46]), ((5, 1), [27, 46]), ((6, 5), [30, 46, 27]), ((2, 4), [34, 19, 3]), ((2, 6), [34, 46, 30]), ((3, 5), [21, 2, 27]), ((3, 6), [21, 0, 95, 30]), ((0, 3), [29, 3, 21])])",OrderedDict(),OrderedDict(),695,443,0,0,0,162,281,0,0,252,0,159720.54521461675,101807.48421593556,146.48558879990728,Success,0,0,0,0,True,True,False,0,[],0.637410071942446
