vn_count,success_count,inservice_count,total_revenue,total_cost,total_r2c,total_time_revenue,total_time_cost,num_running_pn_nodes,event_id,event_type,event_time,pn_available_resource,pn_node_available_resource,pn_edge_available_resource,pn_node_resource_utilization,pn_edge_resource_utilization,vn_id,lifetime,arrival_time,vn_num_nodes,vn_num_egdes,result,node_slots,edge_paths,node_slots_info,edge_paths_info,vn_cost,vn_revenue,vn_demand,vn_node_demand,vn_edge_demand,vn_node_revenue,vn_edge_revenue,vn_node_cost,vn_edge_cost,vn_path_cost,vn_r2c_ratio,vn_time_cost,vn_time_revenue,vn_time_rc_ratio,description,violation,current_violation,total_place_violation,total_route_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,vn_rc_ratio
1,1,1,314,362,0.8674033149171271,162247.31905803215,187049.45700320904,5,0,1,15.0,42253,7149,35104,0.017724649629018985,0.0065936553753855875,0,516.7112071911852,15.0,5,8,True,"OrderedDict([(3, 98), (1, 1), (4, 8), (2, 11), (0, 18)])","OrderedDict([((1, 3), [1, 98]), ((4, 1), [8, 98, 1]), ((4, 3), [8, 98]), ((2, 1), [11, 1]), ((2, 3), [11, 98]), ((2, 4), [11, 20, 8]), ((0, 1), [18, 19, 1]), ((0, 3), [18, 98])])",OrderedDict(),OrderedDict(),362,314,0,0,0,129,185,0,0,48,0,187049.45700320904,162247.31905803215,448.1970139724645,Success,0,0,0,0,True,True,False,0,[],0.8674033149171271
2,2,2,1270,1865,0.6809651474530831,327235.7187296487,446440.21506433835,14,1,1,25.0,40750,6884,33866,0.05413575158010442,0.04162775561026688,1,172.58200802470347,25.0,10,24,True,"OrderedDict([(7, 70), (0, 0), (5, 15), (4, 31), (1, 39), (6, 49), (9, 56), (8, 65), (2, 79), (3, 1)])","OrderedDict([((0, 7), [0, 70]), ((5, 0), [15, 45, 0]), ((5, 7), [15, 70]), ((4, 0), [31, 0]), ((4, 7), [31, 70]), ((1, 0), [39, 46, 0]), ((1, 4), [39, 5, 31]), ((1, 7), [39, 70]), ((6, 7), [49, 70]), ((9, 1), [56, 70, 39]), ((9, 4), [56, 81, 31]), ((9, 7), [56, 70]), ((8, 1), [65, 16, 39]), ((8, 5), [65, 3, 15]), ((8, 9), [65, 70, 56]), ((2, 0), [79, 4, 0]), ((2, 5), [79, 8, 15]), ((2, 6), [79, 70, 49]), ((2, 8), [79, 19, 65]), ((3, 2), [1, 98, 79]), ((3, 4), [1, 0, 31]), ((3, 5), [1, 24, 96, 15]), ((3, 6), [1, 0, 67, 49]), ((3, 8), [1, 19, 65])])",OrderedDict(),OrderedDict(),1503,956,0,0,0,265,691,0,0,547,0,259390.7580611293,164988.39967161653,109.77272100573289,Success,0,0,0,0,True,True,False,0,[],0.6360612109115104
3,3,3,1338,1933,0.6921883083290222,372872.9749278024,492077.47126249206,16,2,1,35.0,40682,6836,33846,0.060730970046716126,0.04219373461244591,2,671.1361205610841,35.0,2,1,True,"OrderedDict([(0, 73), (1, 3)])","OrderedDict([((1, 0), [3, 73])])",OrderedDict(),OrderedDict(),68,68,0,0,0,48,20,0,0,0,0,45637.25619815372,45637.25619815372,671.1361205610841,Success,0,0,0,0,True,True,False,0,[],1.0
4,4,4,2293,3249,0.7057556171129579,394383.7049811609,521719.48251926666,26,3,1,41.0,39366,6534,32832,0.10222588623248141,0.0708888700229221,3,22.524324663202584,41.0,10,28,True,"OrderedDict([(6, 64), (5, 7), (0, 27), (2, 42), (8, 57), (4, 58), (7, 63), (9, 72), (3, 16), (1, 29)])","OrderedDict([((5, 6), [7, 64]), ((0, 5), [27, 29, 7]), ((0, 6), [27, 64]), ((2, 0), [42, 27]), ((2, 5), [42, 64, 7]), ((2, 6), [42, 64]), ((8, 0), [57, 29, 27]), ((8, 2), [57, 34, 42]), ((8, 5), [57, 29, 7]), ((8, 6), [57, 64]), ((4, 0), [58, 64, 27]), ((4, 6), [58, 64]), ((4, 8), [58, 11, 57]), ((7, 0), [63, 64, 27]), ((7, 2), [63, 64, 42]), ((7, 6), [63, 64]), ((7, 8), [63, 64, 57]), ((9, 5), [72, 82, 7]), ((9, 6), [72, 64]), ((3, 0), [16, 7, 29, 27]), ((3, 2), [16, 39, 42]), ((3, 4), [16, 7, 51, 58]), ((3, 5), [16, 7]), ((3, 7), [16, 85, 63]), ((1, 0), [29, 27]), ((1, 2), [29, 27, 42]), ((1, 3), [29, 7, 16]), ((1, 7), [29, 57, 64, 63])])",OrderedDict(),OrderedDict(),1316,955,0,0,0,302,653,0,0,361,0,29642.0112567746,21510.730053358468,16.34553955422376,Success,0,0,0,0,True,True,False,0,[],0.7256838905775076
5,5,5,2455,3411,0.7197302843740838,412593.9851754971,539929.7627136029,29,4,1,48.0,39204,6427,32777,0.11692772739763668,0.07244531227891449,4,112.4091370020753,48.0,3,2,True,"OrderedDict([(0, 94), (2, 28), (1, 41)])","OrderedDict([((2, 0), [28, 94]), ((1, 0), [41, 94])])",OrderedDict(),OrderedDict(),162,162,0,0,0,107,55,0,0,0,0,18210.2801943362,18210.2801943362,112.4091370020753,Success,0,0,0,0,True,True,False,0,[],1.0
6,6,6,2802,3863,0.7253429976702045,422854.1159528513,553294.544014364,33,5,1,60.0,38752,6210,32542,0.14674361088211052,0.07909556555451791,5,29.568100222922947,60.0,6,7,True,"OrderedDict([(5, 3), (3, 22), (4, 26), (0, 41), (2, 43), (1, 46)])","OrderedDict([((3, 5), [22, 65, 3]), ((4, 5), [26, 73, 3]), ((0, 5), [41, 73, 3]), ((2, 4), [43, 73, 26]), ((1, 2), [46, 43]), ((1, 3), [46, 73, 22]), ((1, 4), [46, 73, 26])])",OrderedDict(),OrderedDict(),452,347,0,0,0,217,130,0,0,105,0,13364.781300761171,10260.130777354263,22.699404374677574,Success,0,0,0,0,True,True,False,0,[],0.7676991150442478
6,6,5,2802,3863,0.7253429976702045,422854.1159528513,553294.544014364,33,6,0,63.524324663202584,40068,6512,33556,0.10524869469634512,0.05040043014404161,3,22.524324663202584,41.0,10,28,False,OrderedDict(),OrderedDict(),OrderedDict(),OrderedDict(),0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Leave Event,0,0,0,0,True,True,False,0,[],
7,7,6,3125,4267,0.7323646590110148,1140507.6281745057,1450916.8936662166,34,7,1,71.0,39664,6368,33296,0.12503435009618025,0.057758157172368874,6,2221.837499138249,71.0,5,6,True,"OrderedDict([(2, 64), (3, 7), (0, 12), (1, 15), (4, 27)])","OrderedDict([((3, 2), [7, 64]), ((0, 2), [12, 64]), ((0, 3), [12, 64, 7]), ((1, 0), [15, 62, 12]), ((1, 2), [15, 64]), ((4, 3), [27, 29, 7])])",OrderedDict(),OrderedDict(),404,323,0,0,0,144,179,0,0,81,0,897622.3496518525,717653.5122216544,1776.3700797565702,Success,0,0,0,0,True,True,False,0,[],0.7995049504950495
8,8,7,3829,5173,0.7401894451962111,1152675.913731336,1466576.6475220236,42,8,1,74.0,38758,6068,32690,0.16625446551250345,0.07490732093839314,7,17.284496529588356,74.0,9,15,True,"OrderedDict([(5, 17), (0, 5), (6, 9), (8, 37), (2, 48), (1, 56), (4, 75), (7, 91), (3, 19)])","OrderedDict([((0, 5), [5, 17]), ((6, 5), [9, 17]), ((8, 5), [37, 17]), ((8, 6), [37, 50, 9]), ((2, 5), [48, 17]), ((1, 2), [56, 17, 48]), ((1, 5), [56, 17]), ((4, 0), [75, 39, 5]), ((4, 5), [75, 17]), ((7, 0), [91, 90, 5]), ((7, 1), [91, 70, 56]), ((7, 2), [91, 17, 48]), ((7, 6), [91, 17, 9]), ((3, 0), [19, 5]), ((3, 6), [19, 5, 9])])",OrderedDict(),OrderedDict(),906,704,0,0,0,300,404,0,0,202,0,15659.75385580705,12168.285556830202,13.430778760298237,Success,0,0,0,0,True,True,False,0,[],0.7770419426048565
9,9,8,4520,6217,0.7270387646774972,1511030.5835628842,2007998.1747349561,49,9,1,87.0,37714,5893,31821,0.19029953283869194,0.09949910858307154,8,518.6029954146863,87.0,9,19,True,"OrderedDict([(6, 60), (3, 6), (5, 71), (1, 85), (0, 87), (7, 4), (4, 11), (8, 31), (2, 32)])","OrderedDict([((3, 6), [6, 60]), ((5, 3), [71, 6]), ((5, 6), [71, 60]), ((1, 5), [85, 60, 71]), ((1, 6), [85, 60]), ((0, 5), [87, 60, 71]), ((0, 6), [87, 60]), ((7, 0), [4, 13, 87]), ((7, 1), [4, 0, 85]), ((7, 3), [4, 6]), ((7, 6), [4, 3, 60]), ((4, 1), [11, 58, 0, 85]), ((4, 3), [11, 1, 0, 6]), ((4, 6), [11, 3, 60]), ((8, 0), [31, 19, 87]), ((8, 3), [31, 0, 6]), ((8, 5), [31, 81, 71]), ((8, 7), [31, 3, 4]), ((2, 3), [32, 35, 4, 6])])",OrderedDict(),OrderedDict(),1044,691,0,0,0,175,516,0,0,353,0,541421.5272129326,358354.6698315483,343.25159945550604,Success,0,0,0,0,True,True,False,0,[],0.6618773946360154
