vn_count,success_count,inservice_count,total_revenue,total_cost,total_r2c,total_time_revenue,total_time_cost,num_running_pn_nodes,event_id,event_type,event_time,pn_available_resource,pn_node_available_resource,pn_edge_available_resource,pn_node_resource_utilization,pn_edge_resource_utilization,vn_id,lifetime,arrival_time,vn_num_nodes,vn_num_egdes,result,node_slots,edge_paths,node_slots_info,edge_paths_info,vn_cost,vn_revenue,vn_demand,vn_node_demand,vn_edge_demand,vn_node_revenue,vn_edge_revenue,vn_node_cost,vn_edge_cost,vn_path_cost,vn_r2c_ratio,vn_time_cost,vn_time_revenue,vn_time_rc_ratio,description,violation,current_violation,total_place_violation,total_route_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,vn_rc_ratio
1,1,1,176,176,1.0,12057.701069747789,12057.701069747789,4,0,1,12.0,43095,7272,35823,0.014767646660344136,0.001866815268877109,0,68.50966516902153,12.0,4,3,True,"OrderedDict([(0, 4), (1, 12), (3, 19), (2, 32)])","OrderedDict([((1, 0), [12, 4]), ((3, 0), [19, 4]), ((2, 1), [32, 12])])",OrderedDict(),OrderedDict(),176,176,0,0,0,109,67,0,0,0,0,12057.701069747789,12057.701069747789,68.50966516902153,Success,0,0,0,0,True,True,False,0,[],1.0
2,2,2,837,1012,0.8270750988142292,538147.9652456661,677430.5616613781,12,1,1,20.0,42259,7023,35236,0.04850291288443298,0.018222346057397587,1,795.9005509469263,20.0,9,17,True,"OrderedDict([(5, 78), (4, 4), (7, 8), (1, 20), (0, 22), (6, 33), (8, 41), (2, 42), (3, 44)])","OrderedDict([((4, 5), [4, 78]), ((7, 5), [8, 78]), ((1, 5), [20, 78]), ((1, 7), [20, 9, 8]), ((0, 5), [22, 78]), ((0, 7), [22, 40, 8]), ((6, 5), [33, 78]), ((8, 0), [41, 5, 22]), ((8, 1), [41, 20]), ((8, 5), [41, 78]), ((2, 4), [42, 19, 4]), ((2, 6), [42, 73, 33]), ((2, 7), [42, 8]), ((2, 8), [42, 41]), ((3, 2), [44, 78, 42]), ((3, 4), [44, 37, 4]), ((3, 6), [44, 72, 33])])",OrderedDict(),OrderedDict(),836,661,0,0,0,249,412,0,0,175,0,665372.8605916303,526090.2641759183,629.294574373108,Success,0,0,0,0,True,True,False,0,[],0.7906698564593302
3,3,3,907,1082,0.8382624768946395,543530.4845302281,682813.0809459401,14,2,1,26.0,42189,6974,35215,0.05514157973174372,0.018807467261075517,2,76.89313263659986,26.0,2,1,True,"OrderedDict([(0, 23), (1, 2)])","OrderedDict([((1, 0), [2, 23])])",OrderedDict(),OrderedDict(),70,70,0,0,0,49,21,0,0,0,0,5382.51928456199,5382.51928456199,76.89313263659986,Success,0,0,0,0,True,True,False,0,[],1.0
4,4,4,1367,1711,0.798947983635301,564283.568847747,711190.6679801128,21,3,1,39.0,41560,6799,34761,0.0788511041864246,0.03145723042630255,3,45.11540069025873,39.0,7,14,True,"OrderedDict([(6, 37), (4, 1), (1, 10), (2, 11), (0, 17), (5, 28), (3, 31)])","OrderedDict([((4, 6), [1, 37]), ((1, 4), [10, 37, 1]), ((1, 6), [10, 37]), ((2, 6), [11, 37]), ((0, 1), [17, 21, 10]), ((0, 2), [17, 37, 11]), ((0, 4), [17, 70, 1]), ((0, 6), [17, 37]), ((5, 0), [28, 2, 17]), ((5, 1), [28, 21, 10]), ((5, 2), [28, 54, 11]), ((5, 4), [28, 87, 1]), ((3, 1), [31, 10]), ((3, 2), [31, 37, 11])])",OrderedDict(),OrderedDict(),629,460,0,0,0,175,285,0,0,169,0,28377.587034172742,20753.084317519017,32.99377474963278,Success,0,0,0,0,True,True,False,0,[],0.7313195548489666
5,5,5,1469,1813,0.8102592388306674,575698.799905794,722605.8990381598,23,4,1,50.0,41458,6745,34713,0.08616718601815476,0.0327946503204235,4,111.9140299808518,50.0,3,2,True,"OrderedDict([(0, 29), (2, 5), (1, 8)])","OrderedDict([((2, 0), [5, 29]), ((1, 0), [8, 29])])",OrderedDict(),OrderedDict(),102,102,0,0,0,54,48,0,0,0,0,11415.231058046884,11415.231058046884,111.9140299808518,Success,0,0,0,0,True,True,False,0,[],1.0
6,6,6,1817,2243,0.8100757913508694,646886.7853955491,810568.0650168803,27,5,1,56.0,41028,6621,34407,0.10296707763175716,0.041320702145444366,5,204.56317669469883,56.0,7,8,True,"OrderedDict([(3, 88), (5, 11), (6, 19), (2, 27), (1, 42), (0, 54), (4, 55)])","OrderedDict([((5, 3), [11, 88]), ((6, 3), [19, 88]), ((2, 3), [27, 88]), ((1, 6), [42, 19]), ((0, 1), [54, 78, 42]), ((0, 5), [54, 11]), ((0, 6), [54, 53, 19]), ((4, 1), [55, 78, 42])])",OrderedDict(),OrderedDict(),430,348,0,0,0,124,224,0,0,82,0,87962.1659787205,71187.98548975518,165.55345462733766,Success,0,0,0,0,True,True,False,0,[],0.8093023255813954
7,7,7,2805,3814,0.7354483481908757,1730261.5169047862,2533221.610766892,35,6,1,61.0,39457,6313,33144,0.1446958406719957,0.07651156310950125,6,1096.5331290579322,61.0,10,25,True,"OrderedDict([(4, 45), (2, 7), (5, 29), (3, 38), (1, 55), (7, 73), (8, 59), (0, 66), (6, 13), (9, 25)])","OrderedDict([((2, 4), [7, 45]), ((5, 2), [29, 45, 7]), ((5, 4), [29, 45]), ((3, 2), [38, 45, 7]), ((3, 4), [38, 45]), ((1, 3), [55, 27, 38]), ((1, 4), [55, 45]), ((1, 5), [55, 28, 29]), ((7, 1), [73, 45, 55]), ((7, 3), [73, 38]), ((7, 4), [73, 45]), ((8, 1), [59, 7, 45, 55]), ((8, 2), [59, 7]), ((8, 3), [59, 75, 29, 38]), ((8, 4), [59, 75, 45]), ((8, 7), [59, 14, 32, 73]), ((0, 2), [66, 7]), ((0, 4), [66, 95, 45]), ((6, 2), [13, 65, 7]), ((6, 3), [13, 29, 38]), ((6, 5), [13, 29]), ((6, 8), [13, 29, 75, 59]), ((9, 0), [25, 60, 66]), ((9, 2), [25, 74, 76, 7]), ((9, 6), [25, 29, 13])])",OrderedDict(),OrderedDict(),1571,988,0,0,0,308,680,0,0,583,0,1722653.5457500115,1083374.731509237,689.608358694613,Success,0,0,0,0,True,True,False,0,[],0.6288987905792489
8,8,8,3024,4087,0.7399070222657206,1734791.2556937567,2538868.271449033,37,7,1,67.0,39184,6216,32968,0.15783769136973314,0.08141543605461132,7,20.68373876242225,67.0,5,5,True,"OrderedDict([(2, 48), (1, 17), (0, 21), (4, 22), (3, 27)])","OrderedDict([((1, 2), [17, 48]), ((0, 1), [21, 17]), ((0, 2), [21, 48]), ((4, 0), [22, 48, 21]), ((3, 4), [27, 48, 22])])",OrderedDict(),OrderedDict(),273,219,0,0,0,97,122,0,0,54,0,5646.660682141274,4529.738788970473,16.59244977644862,Success,0,0,0,0,True,True,False,0,[],0.8021978021978022
9,9,9,3716,5089,0.7302023973275693,1889588.6310742183,2763011.291869875,44,8,1,76.0,38182,6016,32166,0.18493429074651135,0.10376149345221508,8,223.69562916251664,76.0,9,21,True,"OrderedDict([(1, 52), (6, 5), (0, 14), (5, 32), (2, 34), (8, 51), (3, 60), (7, 76), (4, 86)])","OrderedDict([((6, 1), [5, 52]), ((0, 1), [14, 52]), ((0, 6), [14, 52, 5]), ((5, 1), [32, 52]), ((2, 0), [34, 14]), ((2, 1), [34, 52]), ((2, 5), [34, 4, 32]), ((8, 0), [51, 52, 14]), ((8, 1), [51, 52]), ((8, 2), [51, 52, 34]), ((8, 5), [51, 8, 32]), ((3, 2), [60, 48, 34]), ((3, 6), [60, 52, 5]), ((3, 8), [60, 8, 51]), ((7, 2), [76, 52, 34]), ((7, 3), [76, 97, 60]), ((7, 6), [76, 50, 5]), ((4, 0), [86, 14]), ((4, 2), [86, 4, 34]), ((4, 3), [86, 48, 60]), ((4, 5), [86, 4, 32])])",OrderedDict(),OrderedDict(),1002,692,0,0,0,200,492,0,0,310,0,224143.02042084167,154797.3753804615,154.48839858329492,Success,0,0,0,0,True,True,False,0,[],0.6906187624750499
9,9,8,3716,5089,0.7302023973275693,1889588.6310742183,2763011.291869875,44,9,0,80.50966516902153,38358,6125,32233,0.17016664408616722,0.10189467818333797,0,68.50966516902153,12.0,4,3,False,OrderedDict(),OrderedDict(),OrderedDict(),OrderedDict(),0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Leave Event,0,0,0,0,True,True,False,0,[],
9,9,7,3716,5089,0.7302023973275693,1889588.6310742183,2763011.291869875,44,10,0,84.11540069025872,38987,6300,32687,0.14645711963148622,0.08924491501811094,3,45.11540069025873,39.0,7,14,False,OrderedDict(),OrderedDict(),OrderedDict(),OrderedDict(),0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Leave Event,0,0,0,0,True,True,False,0,[],
10,10,8,4375,6010,0.7279534109816972,2086049.227624448,3037579.1362139746,47,11,1,85.0,38066,6052,32014,0.18005690285869125,0.10799665645026468,9,298.11926638881596,85.0,9,20,True,"OrderedDict([(4, 37), (8, 1), (0, 10), (1, 28), (3, 31), (7, 43), (6, 54), (2, 57), (5, 75)])","OrderedDict([((8, 4), [1, 37]), ((0, 4), [10, 37]), ((0, 8), [10, 37, 1]), ((1, 4), [28, 37]), ((1, 8), [28, 37, 1]), ((3, 0), [31, 10]), ((3, 4), [31, 37]), ((7, 0), [43, 10]), ((7, 1), [43, 37, 28]), ((7, 3), [43, 10, 31]), ((7, 4), [43, 37]), ((7, 8), [43, 14, 1]), ((6, 4), [54, 37]), ((6, 7), [54, 11, 43]), ((6, 8), [54, 6, 1]), ((2, 6), [57, 78, 54]), ((5, 0), [75, 31, 10]), ((5, 1), [75, 29, 28]), ((5, 6), [75, 37, 54]), ((5, 7), [75, 29, 43])])",OrderedDict(),OrderedDict(),921,659,0,0,0,248,411,0,0,262,0,274567.8443440995,196460.5965502297,213.31226552685095,Success,0,0,0,0,True,True,False,0,[],0.7155266015200868
10,10,7,4375,6010,0.7279534109816972,2086049.227624448,3037579.1362139746,47,12,0,87.68373876242225,38339,6149,32190,0.16691505216095381,0.1030927835051546,7,20.68373876242225,67.0,5,5,False,OrderedDict(),OrderedDict(),OrderedDict(),OrderedDict(),0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Leave Event,0,0,0,0,True,True,False,0,[],
11,11,8,5334,7470,0.7140562248995984,2964005.4616709547,4374196.551967781,54,13,1,95.0,36879,5883,30996,0.20295352933206878,0.1363611033714126,10,915.4913806532918,95.0,10,28,True,"OrderedDict([(4, 93), (9, 6), (0, 16), (2, 22), (7, 23), (1, 33), (5, 53), (8, 82), (3, 24), (6, 30)])","OrderedDict([((9, 4), [6, 93]), ((0, 4), [16, 93]), ((0, 9), [16, 12, 6]), ((2, 0), [22, 93, 16]), ((2, 4), [22, 93]), ((2, 9), [22, 93, 6]), ((7, 0), [23, 71, 16]), ((7, 4), [23, 93]), ((7, 9), [23, 6]), ((1, 4), [33, 93]), ((1, 7), [33, 2, 23]), ((1, 9), [33, 12, 6]), ((5, 0), [53, 74, 16]), ((5, 4), [53, 93]), ((8, 0), [82, 12, 16]), ((8, 1), [82, 12, 33]), ((8, 4), [82, 93]), ((8, 7), [82, 23]), ((8, 9), [82, 93, 6]), ((3, 1), [24, 61, 33]), ((3, 4), [24, 6, 93]), ((3, 5), [24, 6, 53]), ((3, 7), [24, 23]), ((3, 8), [24, 61, 82]), ((6, 2), [30, 39, 61, 22]), ((6, 3), [30, 6, 24]), ((6, 7), [30, 15, 23]), ((6, 8), [30, 39, 82])])",OrderedDict(),OrderedDict(),1460,959,0,0,0,266,693,0,0,501,0,1336617.415753806,877956.2340465068,601.339886333224,Success,0,0,0,0,True,True,False,0,[],0.6568493150684932
