vn_count,success_count,inservice_count,total_revenue,total_cost,total_r2c,total_time_revenue,total_time_cost,num_running_pn_nodes,event_id,event_type,event_time,pn_available_resource,pn_node_available_resource,pn_edge_available_resource,pn_node_resource_utilization,pn_edge_resource_utilization,vn_id,lifetime,arrival_time,vn_num_nodes,vn_num_egdes,result,node_slots,edge_paths,node_slots_info,edge_paths_info,vn_cost,vn_revenue,vn_demand,vn_node_demand,vn_edge_demand,vn_node_revenue,vn_edge_revenue,vn_node_cost,vn_edge_cost,vn_path_cost,vn_r2c_ratio,vn_time_cost,vn_time_revenue,vn_time_rc_ratio,description,violation,current_violation,total_place_violation,total_route_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,vn_rc_ratio
1,1,1,196,243,0.8065843621399177,16562.435158265933,20534.03950744195,3,0,1,15.0,45349,7565,37784,0.013432446531038034,0.0036915937137432797,0,84.50222019523436,15.0,3,2,True,"OrderedDict([(2, 99), (0, 8), (1, 10)])","OrderedDict([((0, 2), [8, 99]), ((1, 0), [10, 32, 8])])",OrderedDict(),OrderedDict(),243,196,0,0,0,103,93,0,0,47,0,20534.03950744195,16562.435158265933,68.15816937557997,Success,0,0,0,0,True,True,False,0,[],0.8065843621399177
2,2,2,372,427,0.8711943793911007,226987.4269217437,240523.80362380508,5,1,1,24.0,45165,7475,37690,0.025169535732916026,0.006170235207256569,1,1195.5965441106691,24.0,3,3,True,"OrderedDict([(2, 99), (1, 11), (0, 19)])","OrderedDict([((1, 2), [11, 99]), ((0, 1), [19, 99, 11]), ((0, 2), [19, 99])])",OrderedDict(),OrderedDict(),184,176,0,0,0,90,86,0,0,8,0,219989.76411636313,210424.99176347777,1143.614085671075,Success,0,0,0,0,True,True,False,0,[],0.9565217391304348
3,3,3,433,523,0.8279158699808795,246566.6440746081,271336.9978315917,5,2,1,34.0,45069,7449,37620,0.02856025039123633,0.008016032064128265,2,320.97077299777743,34.0,2,1,True,"OrderedDict([(1, 8), (0, 10)])","OrderedDict([((0, 1), [10, 44, 8])])",OrderedDict(),OrderedDict(),96,61,0,0,0,26,35,0,0,35,0,30813.194207786633,19579.217152864425,203.95017867567105,Success,0,0,0,0,True,True,False,0,[],0.6354166666666666
4,4,4,1111,1522,0.7299605781865965,390515.1275401623,483438.08187597024,14,3,1,41.0,44070,7124,36946,0.07094418362023991,0.025788418943149427,3,212.3133974418204,41.0,10,16,True,"OrderedDict([(9, 19), (3, 28), (2, 30), (1, 34), (8, 44), (7, 46), (5, 53), (4, 56), (0, 58), (6, 70)])","OrderedDict([((3, 9), [28, 99, 19]), ((2, 9), [30, 4, 19]), ((1, 2), [34, 90, 30]), ((1, 3), [34, 99, 28]), ((1, 9), [34, 99, 19]), ((8, 1), [44, 89, 34]), ((8, 2), [44, 4, 30]), ((8, 3), [44, 57, 28]), ((7, 2), [46, 80, 30]), ((5, 3), [53, 9, 28]), ((4, 3), [56, 30, 28]), ((4, 8), [56, 99, 44]), ((0, 1), [58, 24, 34]), ((0, 7), [58, 99, 46]), ((0, 8), [58, 44]), ((6, 0), [70, 24, 58])])",OrderedDict(),OrderedDict(),999,678,0,0,0,325,353,0,0,321,0,212101.08404437857,143948.48346555422,144.09257604159583,Success,0,0,0,0,True,True,False,0,[],0.6786786786786787
5,5,5,1591,2251,0.706796979120391,440007.6681854561,558604.8779810101,18,4,1,48.0,43341,6912,36429,0.09859154929577463,0.0394209471574728,4,103.10945967769531,48.0,9,17,True,"OrderedDict([(8, 28), (7, 53), (4, 56), (3, 58), (0, 70), (5, 79), (2, 89), (1, 12), (6, 16)])","OrderedDict([((7, 8), [53, 9, 28]), ((4, 8), [56, 30, 28]), ((3, 4), [58, 24, 56]), ((3, 8), [58, 28]), ((0, 7), [70, 99, 53]), ((0, 8), [70, 99, 28]), ((5, 0), [79, 99, 70]), ((5, 7), [79, 13, 53]), ((2, 0), [89, 99, 70]), ((2, 4), [89, 56]), ((2, 5), [89, 35, 79]), ((2, 7), [89, 55, 53]), ((1, 0), [12, 83, 70]), ((1, 2), [12, 5, 4, 89]), ((1, 4), [12, 5, 2, 56]), ((6, 1), [16, 8, 12]), ((6, 5), [16, 8, 35, 79])])",OrderedDict(),OrderedDict(),729,480,0,0,0,212,268,0,0,249,0,75166.79610503989,49492.54064529375,67.89100225691872,Success,0,0,0,0,True,True,False,0,[],0.6584362139917695
6,6,6,1819,2587,0.7031310398144569,464259.6234453318,594344.6015218797,18,5,1,55.0,43005,6821,36184,0.11045905059989569,0.04588123615652362,5,106.36822482401641,55.0,5,5,True,"OrderedDict([(4, 8), (3, 10), (2, 11), (1, 34), (0, 53)])","OrderedDict([((3, 4), [10, 44, 8]), ((2, 4), [11, 8]), ((1, 4), [34, 85, 8]), ((0, 3), [53, 9, 10]), ((0, 4), [53, 30, 8])])",OrderedDict(),OrderedDict(),336,228,0,0,0,91,137,0,0,108,0,35739.72354086951,24251.95525987574,72.17843827343971,Success,0,0,0,0,True,True,False,0,[],0.6785714285714286
7,7,7,2351,3486,0.674411933448078,810363.7869385222,1179208.5920865003,20,6,1,67.0,42106,6620,35486,0.1366718831507564,0.06428646767218649,6,650.5717358894556,67.0,6,9,True,"OrderedDict([(5, 56), (4, 70), (3, 12), (1, 16), (2, 32), (0, 35)])","OrderedDict([((4, 5), [70, 24, 56]), ((3, 5), [12, 5, 2, 56]), ((1, 3), [16, 8, 12]), ((1, 4), [16, 67, 70]), ((1, 5), [16, 26, 56]), ((2, 1), [32, 71, 16]), ((2, 3), [32, 83, 12]), ((0, 1), [35, 26, 16]), ((0, 4), [35, 84, 70])])",OrderedDict(),OrderedDict(),899,532,0,0,0,201,331,0,0,367,0,584863.9905646206,346104.16349319037,384.98794604359324,Success,0,0,0,0,True,True,False,0,[],0.5917686318131257
8,8,8,3047,4731,0.6440498837455083,1308612.662058427,2070472.7437018473,25,7,1,75.0,40861,6407,34454,0.1644496609285342,0.0914987870477798,7,715.874820574576,75.0,9,19,True,"OrderedDict([(8, 46), (7, 53), (5, 79), (4, 35), (1, 45), (6, 50), (3, 59), (2, 71), (0, 73)])","OrderedDict([((7, 8), [53, 99, 46]), ((5, 7), [79, 55, 53]), ((5, 8), [79, 80, 46]), ((4, 7), [35, 20, 53]), ((4, 8), [35, 6, 76, 46]), ((1, 8), [45, 11, 31, 46]), ((6, 1), [50, 8, 45]), ((6, 4), [50, 8, 35]), ((3, 1), [59, 8, 45]), ((3, 4), [59, 8, 35]), ((3, 5), [59, 6, 79]), ((3, 6), [59, 50]), ((2, 3), [71, 8, 59]), ((2, 4), [71, 8, 35]), ((2, 5), [71, 92, 79]), ((0, 1), [73, 8, 45]), ((0, 3), [73, 19, 59]), ((0, 4), [73, 8, 35]), ((0, 6), [73, 8, 50])])",OrderedDict(),OrderedDict(),1245,696,0,0,0,213,483,0,0,549,0,891264.1516153471,498248.8751199049,400.19989969470276,Success,0,0,0,0,True,True,False,0,[],0.5590361445783133
9,9,9,3766,5820,0.6470790378006873,2218685.146174689,3448871.8190879514,28,8,1,82.0,39772,6193,33579,0.19235785080855505,0.11457124775867522,8,1265.7475439725476,82.0,10,24,True,"OrderedDict([(9, 10), (8, 79), (6, 82), (5, 89), (4, 12), (1, 16), (0, 35), (7, 59), (3, 85), (2, 2)])","OrderedDict([((8, 9), [79, 41, 10]), ((6, 8), [82, 13, 79]), ((6, 9), [82, 99, 10]), ((5, 9), [89, 44, 10]), ((4, 6), [12, 85, 82]), ((4, 8), [12, 18, 79]), ((4, 9), [12, 62, 10]), ((1, 9), [16, 62, 10]), ((0, 1), [35, 82, 16]), ((0, 4), [35, 8, 12]), ((0, 5), [35, 89]), ((0, 6), [35, 82]), ((0, 8), [35, 79]), ((0, 9), [35, 6, 10]), ((7, 0), [59, 20, 35]), ((7, 4), [59, 8, 12]), ((7, 5), [59, 69, 89]), ((3, 0), [85, 20, 35]), ((3, 4), [85, 12]), ((3, 6), [85, 82]), ((3, 7), [85, 6, 59]), ((2, 0), [2, 63, 35]), ((2, 4), [2, 5, 12]), ((2, 6), [2, 5, 51, 82])])",OrderedDict(),OrderedDict(),1089,719,0,0,0,214,505,0,0,370,0,1378399.0753861044,910072.4841162617,835.6955777008832,Success,0,0,0,0,True,True,False,0,[],0.660238751147842
10,10,10,3968,6094,0.6511322612405644,2274567.540899716,3524672.691140711,30,9,1,94.0,39498,6106,33392,0.20370370370370372,0.1195021622191752,9,276.64551844072696,94.0,4,4,True,"OrderedDict([(3, 99), (0, 82), (2, 37), (1, 43)])","OrderedDict([((0, 3), [82, 99]), ((2, 0), [37, 42, 82]), ((1, 0), [43, 23, 82]), ((1, 2), [43, 8, 37])])",OrderedDict(),OrderedDict(),274,202,0,0,0,87,115,0,0,72,0,75800.8720527592,55882.39472502685,203.9503457117768,Success,0,0,0,0,True,True,False,0,[],0.7372262773722628
