vn_count,success_count,inservice_count,total_revenue,total_cost,total_r2c,total_time_revenue,total_time_cost,num_running_pn_nodes,event_id,event_type,event_time,pn_available_resource,pn_node_available_resource,pn_edge_available_resource,pn_node_resource_utilization,pn_edge_resource_utilization,vn_id,lifetime,arrival_time,vn_num_nodes,vn_num_egdes,result,node_slots,edge_paths,node_slots_info,edge_paths_info,vn_cost,vn_revenue,vn_demand,vn_node_demand,vn_edge_demand,vn_node_revenue,vn_edge_revenue,vn_node_cost,vn_edge_cost,vn_path_cost,vn_r2c_ratio,vn_time_cost,vn_time_revenue,vn_time_rc_ratio,description,violation,current_violation,total_place_violation,total_route_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,vn_rc_ratio
1,0,0,0,0,0.0,0.0,0.0,0,0,1,8.0,1454,756,698,0.0,0.0,0,100.86940504901852,8.0,9,20,False,OrderedDict(),OrderedDict(),OrderedDict(),OrderedDict(),0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Unknown Reason,0,0,0,0,True,True,False,0,[],0.0
2,1,1,55,55,1.0,16950.64136366372,16950.64136366372,2,1,1,21.0,1399,740,659,0.021164021164021163,0.055873925501432664,1,308.19347933934034,21.0,2,1,True,"OrderedDict([(0, 4), (1, 0)])","OrderedDict([((1, 0), [0, 4])])",OrderedDict(),OrderedDict(),55,55,0,0,0,16,39,0,0,0,0,16950.64136366372,16950.64136366372,308.19347933934034,Success,0,0,0,0,True,True,False,0,[],1.0
3,1,1,55,55,1.0,16950.64136366372,16950.64136366372,2,2,1,25.0,1399,740,659,0.021164021164021163,0.055873925501432664,2,249.3389434370427,25.0,7,7,False,OrderedDict(),OrderedDict(),OrderedDict(),OrderedDict(),0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Unknown Reason,0,0,0,0,True,True,False,0,[],0.0
4,1,1,55,55,1.0,16950.64136366372,16950.64136366372,2,3,1,35.0,1399,740,659,0.021164021164021163,0.055873925501432664,3,232.4409234216337,35.0,9,17,False,OrderedDict(),OrderedDict(),OrderedDict(),OrderedDict(),0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Unknown Reason,0,0,0,0,True,True,False,0,[],0.0
5,1,1,55,55,1.0,16950.64136366372,16950.64136366372,2,4,1,48.0,1399,740,659,0.021164021164021163,0.055873925501432664,4,2690.913851073797,48.0,8,13,False,OrderedDict(),OrderedDict(),OrderedDict(),OrderedDict(),0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Unknown Reason,0,0,0,0,True,True,False,0,[],0.0
6,2,2,174,196,0.8877551020408163,256214.69336753388,300448.3836539636,3,5,1,65.0,1258,671,587,0.11243386243386244,0.15902578796561606,5,2010.622285746808,65.0,3,2,True,"OrderedDict([(0, 0), (1, 2), (2, 4)])","OrderedDict([((1, 0), [2, 0]), ((2, 1), [4, 0, 2])])",OrderedDict(),OrderedDict(),141,119,0,0,0,69,50,0,0,22,0,283497.7422902999,239264.05200387017,1696.9081702402138,Success,0,0,0,0,True,True,False,0,[],0.8439716312056738
7,3,3,228,250,0.912,283662.938784257,327896.6290706867,4,6,1,78.0,1204,651,553,0.13888888888888884,0.20773638968481378,6,508.3008410504274,78.0,2,1,True,"OrderedDict([(0, 1), (1, 2)])","OrderedDict([((1, 0), [2, 1])])",OrderedDict(),OrderedDict(),54,54,0,0,0,20,34,0,0,0,0,27448.24541672308,27448.24541672308,508.3008410504274,Success,0,0,0,0,True,True,False,0,[],1.0
8,3,3,228,250,0.912,283662.938784257,327896.6290706867,4,7,1,84.0,1204,651,553,0.13888888888888884,0.20773638968481378,7,231.67674143068444,84.0,5,6,False,OrderedDict(),OrderedDict(),OrderedDict(),OrderedDict(),0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Unknown Reason,0,0,0,0,True,True,False,0,[],0.0
9,3,3,228,250,0.912,283662.938784257,327896.6290706867,4,8,1,96.0,1204,651,553,0.13888888888888884,0.20773638968481378,8,235.23061632082948,96.0,9,20,False,OrderedDict(),OrderedDict(),OrderedDict(),OrderedDict(),0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Unknown Reason,0,0,0,0,True,True,False,0,[],0.0
10,3,3,228,250,0.912,283662.938784257,327896.6290706867,4,9,1,103.0,1204,651,553,0.13888888888888884,0.20773638968481378,9,506.1173129496661,103.0,7,9,False,OrderedDict(),OrderedDict(),OrderedDict(),OrderedDict(),0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Unknown Reason,0,0,0,0,True,True,False,0,[],0.0
