success_count,acceptance_rate,total_cost,total_revenue,total_time_cost,total_time_revenue,total_simulation_time,long_term_aver_revenue,rc_ratio,time_rc_ratio,min_pn_available_resource,min_pn_node_available_resource,min_pn_edge_available_resource,max_inservice_count,cumulative_reward,solver_name,pn_dataset_dir,vns_dataset_dir,run_id,start_run_time,clock_running_time
4,0.2,678,535,271648.51352254505,234536.45597166906,92.0,5.815217391304348,0.7890855457227138,0.8633820701993425,757,289,468,4,0,RW_BFS,"dataset/pn/10-waxman-0.5-0.2-['cpu', 'max_cpu']-[50-100]-['bw', 'max_bw']-[50-100]",dataset/vns/20-[2-10]-random-500-0.1-['cpu']-[0-50]-['bw']-[0-50],maokami-20231106T194236,20231106T194236,0.1730496883392334
