vn_count,success_count,inservice_count,total_revenue,total_cost,total_r2c,total_time_revenue,total_time_cost,num_running_pn_nodes,event_id,event_type,event_time,pn_available_resource,pn_node_available_resource,pn_edge_available_resource,pn_node_resource_utilization,pn_edge_resource_utilization,vn_id,lifetime,arrival_time,vn_num_nodes,vn_num_egdes,result,node_slots,edge_paths,node_slots_info,edge_paths_info,vn_cost,vn_revenue,vn_demand,vn_node_demand,vn_edge_demand,vn_node_revenue,vn_edge_revenue,vn_node_cost,vn_edge_cost,vn_path_cost,vn_r2c_ratio,vn_time_cost,vn_time_revenue,vn_time_rc_ratio,description,violation,current_violation,total_place_violation,total_route_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,vn_rc_ratio
1,0,0,0,0,0.0,0.0,0.0,0,0,1,8.0,1454,756,698,0.0,0.0,0,100.86940504901852,8.0,9,20,False,OrderedDict(),OrderedDict(),OrderedDict(),OrderedDict(),0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Unknown Reason,0,0,0,0,True,True,False,0,[],0.0
2,1,1,55,55,1.0,16950.64136366372,16950.64136366372,2,1,1,21.0,1399,740,659,0.021164021164021163,0.055873925501432664,1,308.19347933934034,21.0,2,1,True,"OrderedDict([(0, 3), (1, 5)])","OrderedDict([((1, 0), [5, 3])])",OrderedDict(),OrderedDict(),55,55,0,0,0,16,39,0,0,0,0,16950.64136366372,16950.64136366372,308.19347933934034,Success,0,0,0,0,True,True,False,0,[],1.0
3,1,1,55,55,1.0,16950.64136366372,16950.64136366372,2,2,1,25.0,1399,740,659,0.021164021164021163,0.055873925501432664,2,249.3389434370427,25.0,7,7,False,OrderedDict(),OrderedDict(),OrderedDict(),OrderedDict(),0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Unknown Reason,0,0,0,0,True,True,False,0,[],0.0
4,1,1,55,55,1.0,16950.64136366372,16950.64136366372,2,3,1,35.0,1399,740,659,0.021164021164021163,0.055873925501432664,3,232.4409234216337,35.0,9,17,False,OrderedDict(),OrderedDict(),OrderedDict(),OrderedDict(),0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Unknown Reason,0,0,0,0,True,True,False,0,[],0.0
5,1,1,55,55,1.0,16950.64136366372,16950.64136366372,2,4,1,48.0,1399,740,659,0.021164021164021163,0.055873925501432664,4,2690.913851073797,48.0,8,13,False,OrderedDict(),OrderedDict(),OrderedDict(),OrderedDict(),0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Unknown Reason,0,0,0,0,True,True,False,0,[],0.0
6,2,2,174,174,1.0,256214.69336753388,256214.69336753388,5,5,1,65.0,1280,671,609,0.11243386243386244,0.1275071633237822,5,2010.622285746808,65.0,3,2,True,"OrderedDict([(1, 0), (0, 2), (2, 4)])","OrderedDict([((0, 1), [2, 0]), ((2, 1), [4, 0])])",OrderedDict(),OrderedDict(),119,119,0,0,0,69,50,0,0,0,0,239264.05200387017,239264.05200387017,2010.622285746808,Success,0,0,0,0,True,True,False,0,[],1.0
7,3,3,228,228,1.0,283662.938784257,283662.938784257,7,6,1,78.0,1226,651,575,0.13888888888888884,0.17621776504297992,6,508.3008410504274,78.0,2,1,True,"OrderedDict([(1, 7), (0, 1)])","OrderedDict([((0, 1), [1, 7])])",OrderedDict(),OrderedDict(),54,54,0,0,0,20,34,0,0,0,0,27448.24541672308,27448.24541672308,508.3008410504274,Success,0,0,0,0,True,True,False,0,[],1.0
8,3,3,228,228,1.0,283662.938784257,283662.938784257,7,7,1,84.0,1226,651,575,0.13888888888888884,0.17621776504297992,7,231.67674143068444,84.0,5,6,False,OrderedDict(),OrderedDict(),OrderedDict(),OrderedDict(),0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Unknown Reason,0,0,0,0,True,True,False,0,[],0.0
9,3,3,228,228,1.0,283662.938784257,283662.938784257,7,8,1,96.0,1226,651,575,0.13888888888888884,0.17621776504297992,8,235.23061632082948,96.0,9,20,False,OrderedDict(),OrderedDict(),OrderedDict(),OrderedDict(),0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Unknown Reason,0,0,0,0,True,True,False,0,[],0.0
10,3,3,228,228,1.0,283662.938784257,283662.938784257,7,9,1,103.0,1226,651,575,0.13888888888888884,0.17621776504297992,9,506.1173129496661,103.0,7,9,False,OrderedDict(),OrderedDict(),OrderedDict(),OrderedDict(),0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Unknown Reason,0,0,0,0,True,True,False,0,[],0.0
10,3,3,228,228,1.0,283662.938784257,283662.938784257,7,10,0,108.86940504901852,1226,651,575,0.13888888888888884,0.17621776504297992,0,100.86940504901852,8.0,9,20,False,OrderedDict(),OrderedDict(),OrderedDict(),OrderedDict(),0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Leave Event,0,0,0,0,True,True,False,0,[],
11,4,4,541,612,0.8839869281045751,385452.5389375951,408542.19264649926,9,11,1,118.0,842,465,377,0.3849206349206349,0.4598853868194842,10,325.206390266256,118.0,7,7,True,"OrderedDict([(3, 3), (5, 6), (1, 1), (2, 2), (0, 7), (6, 0), (4, 9)])","OrderedDict([((5, 3), [6, 3]), ((1, 5), [1, 2, 6]), ((2, 1), [2, 1]), ((0, 1), [7, 1]), ((6, 1), [0, 2, 1]), ((4, 0), [9, 2, 1, 7]), ((4, 6), [9, 2, 0])])",OrderedDict(),OrderedDict(),384,313,0,0,0,186,127,0,0,71,0,124879.2538622423,101789.60015333812,265.0770837326514,Success,0,0,0,0,True,True,False,0,[],0.8151041666666666
12,4,4,541,612,0.8839869281045751,385452.5389375951,408542.19264649926,9,12,1,127.0,842,465,377,0.3849206349206349,0.4598853868194842,11,535.2986723149918,127.0,6,8,False,OrderedDict(),OrderedDict(),OrderedDict(),OrderedDict(),0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Unknown Reason,0,0,0,0,True,True,False,0,[],0.0
