vn_count,success_count,inservice_count,total_revenue,total_cost,total_r2c,total_time_revenue,total_time_cost,num_running_pn_nodes,event_id,event_type,event_time,pn_available_resource,pn_node_available_resource,pn_edge_available_resource,pn_node_resource_utilization,pn_edge_resource_utilization,vn_id,lifetime,arrival_time,vn_num_nodes,vn_num_egdes,result,node_slots,edge_paths,node_slots_info,edge_paths_info,vn_cost,vn_revenue,vn_demand,vn_node_demand,vn_edge_demand,vn_node_revenue,vn_edge_revenue,vn_node_cost,vn_edge_cost,vn_path_cost,vn_r2c_ratio,vn_time_cost,vn_time_revenue,vn_time_rc_ratio,description,violation,current_violation,total_place_violation,total_route_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,vn_rc_ratio
1,1,1,198,236,0.8389830508474576,188358.17838916942,224507.7277769898,5,0,1,8.0,43935,7478,36457,0.01579362990260591,0.003171738714352168,0,951.3039312584314,8.0,5,6,True,"OrderedDict([(1, 7), (3, 0), (2, 2), (0, 16), (4, 22)])","OrderedDict([((3, 1), [0, 7]), ((2, 1), [2, 7]), ((0, 3), [16, 7, 0]), ((4, 0), [22, 7, 16]), ((4, 2), [22, 7, 2]), ((4, 3), [22, 7, 0])])",OrderedDict(),OrderedDict(),236,198,0,0,0,120,78,0,0,38,0,224507.7277769898,188358.17838916942,798.1278745303788,Success,0,0,0,0,True,True,False,0,[],0.8389830508474576
2,2,2,1053,1593,0.6610169491525424,353940.1331426691,487308.56122786587,15,1,1,18.0,42578,7170,35408,0.056330613319294565,0.0318541000191398,1,193.6631049748534,18.0,10,24,True,"OrderedDict([(7, 13), (5, 43), (2, 45), (3, 54), (0, 31), (9, 42), (4, 59), (1, 65), (8, 77), (6, 24)])","OrderedDict([((5, 7), [43, 13]), ((2, 7), [45, 13]), ((3, 5), [54, 13, 43]), ((3, 7), [54, 13]), ((0, 3), [31, 2, 54]), ((0, 5), [31, 43]), ((0, 7), [31, 43, 13]), ((9, 2), [42, 10, 91, 45]), ((9, 7), [42, 43, 13]), ((4, 0), [59, 22, 31]), ((4, 2), [59, 32, 45]), ((4, 3), [59, 72, 54]), ((4, 5), [59, 43]), ((1, 2), [65, 9, 26, 45]), ((1, 3), [65, 39, 54]), ((1, 4), [65, 43, 59]), ((8, 0), [77, 2, 31]), ((8, 1), [77, 43, 65]), ((8, 3), [77, 2, 54]), ((6, 1), [24, 44, 62, 65]), ((6, 3), [24, 36, 12, 54]), ((6, 4), [24, 45, 32, 59]), ((6, 5), [24, 77, 43]), ((6, 8), [24, 77])])",OrderedDict(),OrderedDict(),1357,855,0,0,0,308,547,0,0,502,0,262800.83345087606,165581.95475349965,122.0206004078848,Success,0,0,0,0,True,True,False,0,[],0.630066322770818
3,3,3,1670,2464,0.6777597402597403,370374.14774422377,510507.9562326537,22,2,1,25.0,41707,6926,34781,0.0884443274545933,0.04899789462171544,2,26.63535591824092,25.0,8,14,True,"OrderedDict([(5, 79), (3, 5), (1, 6), (6, 22), (0, 34), (2, 41), (7, 78), (4, 80)])","OrderedDict([((3, 5), [5, 79]), ((1, 5), [6, 79]), ((6, 1), [22, 37, 6]), ((6, 3), [22, 17, 5]), ((6, 5), [22, 79]), ((0, 1), [34, 9, 6]), ((0, 3), [34, 79, 5]), ((2, 0), [41, 76, 34]), ((2, 1), [41, 28, 6]), ((7, 0), [78, 67, 34]), ((7, 1), [78, 37, 6]), ((7, 3), [78, 79, 5]), ((4, 3), [80, 17, 5]), ((4, 7), [80, 78])])",OrderedDict(),OrderedDict(),871,617,0,0,0,244,373,0,0,254,0,23199.39500478784,16434.014601554645,18.867984617169515,Success,0,0,0,0,True,True,False,0,[],0.7083811710677382
4,4,4,2120,3082,0.6878650227125244,950594.7369942928,1307344.232136082,29,3,1,38.0,41089,6732,34357,0.1139773624638063,0.06059114647417496,3,1289.3790872223756,38.0,8,13,True,"OrderedDict([(0, 95), (1, 3), (2, 16), (6, 17), (5, 19), (3, 39), (4, 47), (7, 53)])","OrderedDict([((1, 0), [3, 95]), ((2, 0), [16, 95]), ((2, 1), [16, 89, 3]), ((6, 0), [17, 95]), ((6, 1), [17, 95, 3]), ((5, 0), [19, 95]), ((5, 6), [19, 95, 17]), ((3, 0), [39, 95]), ((3, 5), [39, 95, 19]), ((4, 1), [47, 66, 3]), ((4, 5), [47, 62, 19]), ((4, 6), [47, 81, 17]), ((7, 3), [53, 95, 39])])",OrderedDict(),OrderedDict(),618,450,0,0,0,194,256,0,0,168,0,796836.2759034281,580220.589250069,938.8682673949337,Success,0,0,0,0,True,True,False,0,[],0.7281553398058253
5,5,5,2166,3128,0.6924552429667519,968668.6248303802,1325418.1199721694,31,4,1,46.0,41043,6686,34357,0.12003158725980523,0.06059114647417496,4,392.9106051323344,46.0,2,1,True,"OrderedDict([(1, 21), (0, 32)])","OrderedDict([((0, 1), [32, 21])])",OrderedDict(),OrderedDict(),46,46,0,0,0,46,0,0,0,0,0,18073.887836087382,18073.887836087382,392.9106051323344,Success,0,0,0,0,True,True,False,0,[],1.0
5,5,4,2166,3128,0.6924552429667519,968668.6248303802,1325418.1199721694,31,5,0,51.63535591824092,41914,6930,34984,0.0879178731245065,0.043447351871599316,2,26.63535591824092,25.0,8,14,False,OrderedDict(),OrderedDict(),OrderedDict(),OrderedDict(),0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Leave Event,0,0,0,0,True,True,False,0,[],
6,6,5,2463,3569,0.6901092743065285,1018197.4298627584,1398960.8910808521,31,6,1,60.0,41473,6800,34673,0.10502763885232957,0.0519508927350778,5,166.76365330767047,60.0,6,6,True,"OrderedDict([(5, 79), (4, 5), (2, 6), (0, 22), (1, 34), (3, 41)])","OrderedDict([((4, 5), [5, 79]), ((2, 5), [6, 79]), ((0, 2), [22, 37, 6]), ((0, 4), [22, 17, 5]), ((1, 2), [34, 9, 6]), ((3, 0), [41, 18, 22])])",OrderedDict(),OrderedDict(),441,297,0,0,0,130,167,0,0,144,0,73542.77110868267,49528.80503237813,112.31021549292092,Success,0,0,0,0,True,True,False,0,[],0.673469387755102
7,7,6,2528,3634,0.6956521739130435,1062233.0659546158,1442996.5271727096,32,7,1,66.0,41408,6751,34657,0.11147670439589363,0.05238837393705742,6,677.4713244901129,66.0,2,1,True,"OrderedDict([(0, 30), (1, 59)])","OrderedDict([((1, 0), [59, 30])])",OrderedDict(),OrderedDict(),65,65,0,0,0,49,16,0,0,0,0,44035.63609185734,44035.63609185734,677.4713244901129,Success,0,0,0,0,True,True,False,0,[],1.0
8,8,7,3008,4353,0.6910176889501494,1113144.5790972959,1519257.731234349,34,8,1,73.0,40689,6548,34141,0.13819426164780202,0.06649714270089957,7,106.0656523805833,73.0,7,10,True,"OrderedDict([(6, 80), (4, 0), (3, 7), (1, 9), (5, 17), (2, 41), (0, 89)])","OrderedDict([((4, 6), [0, 80]), ((3, 4), [7, 0]), ((1, 4), [9, 80, 0]), ((5, 4), [17, 20, 0]), ((2, 4), [41, 39, 0]), ((2, 5), [41, 80, 17]), ((0, 1), [89, 26, 9]), ((0, 3), [89, 16, 7]), ((0, 4), [89, 20, 0]), ((0, 5), [89, 69, 17])])",OrderedDict(),OrderedDict(),719,480,0,0,0,203,277,0,0,239,0,76261.2040616394,50911.513142679985,70.80878044878997,Success,0,0,0,0,True,True,False,0,[],0.6675938803894298
9,9,8,3607,5285,0.6824976348155156,1586424.958233123,2255647.2359999428,40,9,1,82.0,39757,6374,33383,0.16109502500658068,0.08722281464468329,8,790.1174943836845,82.0,9,19,True,"OrderedDict([(6, 55), (8, 25), (0, 34), (3, 38), (5, 60), (1, 69), (4, 1), (2, 7), (7, 31)])","OrderedDict([((8, 6), [25, 55]), ((0, 6), [34, 55]), ((3, 6), [38, 55]), ((3, 8), [38, 47, 25]), ((5, 6), [60, 55]), ((5, 8), [60, 25]), ((1, 3), [69, 18, 38]), ((1, 5), [69, 55, 60]), ((1, 8), [69, 55, 25]), ((4, 0), [1, 33, 34]), ((4, 1), [1, 76, 69]), ((4, 3), [1, 2, 47, 38]), ((4, 5), [1, 2, 55, 60]), ((4, 8), [1, 2, 47, 25]), ((2, 0), [7, 16, 33, 34]), ((2, 3), [7, 53, 38]), ((2, 8), [7, 25]), ((7, 2), [31, 2, 7]), ((7, 4), [31, 90, 1])])",OrderedDict(),OrderedDict(),932,599,0,0,0,174,425,0,0,333,0,736389.5047655939,473280.379135827,507.81156559638094,Success,0,0,0,0,True,True,False,0,[],0.6427038626609443
