vn_count,success_count,inservice_count,total_revenue,total_cost,total_r2c,total_time_revenue,total_time_cost,num_running_pn_nodes,event_id,event_type,event_time,pn_available_resource,pn_node_available_resource,pn_edge_available_resource,pn_node_resource_utilization,pn_edge_resource_utilization,vn_id,lifetime,arrival_time,vn_num_nodes,vn_num_egdes,result,node_slots,edge_paths,node_slots_info,edge_paths_info,vn_cost,vn_revenue,vn_demand,vn_node_demand,vn_edge_demand,vn_node_revenue,vn_edge_revenue,vn_node_cost,vn_edge_cost,vn_path_cost,vn_r2c_ratio,vn_time_cost,vn_time_revenue,vn_time_rc_ratio,description,violation,current_violation,total_place_violation,total_route_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,vn_rc_ratio
1,1,1,717,1039,0.6900866217516843,1047433.7248278037,1517829.3446249485,9,0,1,14.0,39300,7215,32085,0.03154362416107381,0.024445863358569686,0,1460.855962102934,14.0,9,17,True,"OrderedDict([(8, 99), (7, 2), (5, 5), (2, 6), (1, 32), (0, 51), (6, 87), (4, 97), (3, 1)])","OrderedDict([((7, 8), [2, 99]), ((5, 7), [5, 9, 2]), ((5, 8), [5, 99]), ((2, 8), [6, 99]), ((1, 2), [32, 99, 6]), ((1, 5), [32, 63, 5]), ((1, 8), [32, 99]), ((0, 1), [51, 17, 32]), ((0, 2), [51, 37, 6]), ((0, 8), [51, 99]), ((6, 0), [87, 37, 51]), ((6, 5), [87, 71, 5]), ((6, 7), [87, 88, 2]), ((4, 5), [97, 99, 5]), ((3, 2), [1, 94, 6]), ((3, 4), [1, 54, 97]), ((3, 7), [1, 2])])",OrderedDict(),OrderedDict(),1039,717,0,0,0,235,482,0,0,322,0,1517829.3446249485,1047433.7248278037,1008.1171557534203,Success,0,0,0,0,True,True,False,0,[],0.6900866217516843
2,2,2,852,1189,0.7165685449957948,1087817.513008839,1562700.2203816543,11,1,1,24.0,39150,7145,32005,0.04093959731543628,0.026878287573352755,1,299.1391717113731,24.0,3,2,True,"OrderedDict([(2, 99), (0, 48), (1, 50)])","OrderedDict([((0, 2), [48, 99]), ((1, 0), [50, 84, 48])])",OrderedDict(),OrderedDict(),150,135,0,0,0,70,65,0,0,15,0,44870.875756705966,40383.788181035365,269.22525454023577,Success,0,0,0,0,True,True,False,0,[],0.9
3,3,3,952,1289,0.7385570209464701,1091295.8296980467,1566178.537070862,11,2,1,36.0,39050,7093,31957,0.04791946308724837,0.02833774210222262,2,34.783166892077176,36.0,2,1,True,"OrderedDict([(1, 99), (0, 50)])","OrderedDict([((0, 1), [50, 99])])",OrderedDict(),OrderedDict(),100,100,0,0,0,52,48,0,0,0,0,3478.3166892077174,3478.3166892077174,34.783166892077176,Success,0,0,0,0,True,True,False,0,[],1.0
4,4,4,1188,1622,0.7324290998766955,1287211.0329875983,1842618.2095090852,13,3,1,44.0,38717,7004,31713,0.059865771812080526,0.035756635957310934,3,830.1491664811507,44.0,5,5,True,"OrderedDict([(4, 99), (3, 2), (1, 67), (2, 87), (0, 9)])","OrderedDict([((3, 4), [2, 99]), ((1, 4), [67, 99]), ((2, 1), [87, 14, 67]), ((2, 3), [87, 88, 2]), ((0, 1), [9, 49, 67])])",OrderedDict(),OrderedDict(),333,236,0,0,0,89,147,0,0,97,0,276439.6724382232,195915.20328955157,588.3339438124672,Success,0,0,0,0,True,True,False,0,[],0.7087087087087087
5,5,5,1265,1737,0.7282671272308578,1317412.9334013925,1887724.9438933232,13,4,1,49.0,38602,6965,31637,0.06510067114093965,0.038067438961354894,4,392.2324729064178,49.0,2,1,True,"OrderedDict([(1, 2), (0, 5)])","OrderedDict([((0, 1), [5, 9, 2])])",OrderedDict(),OrderedDict(),115,77,0,0,0,39,38,0,0,38,0,45106.73438423804,30201.90041379417,262.62522098951456,Success,0,0,0,0,True,True,False,0,[],0.6695652173913044
6,6,6,1737,2562,0.6779859484777517,1512791.1364379819,2229222.8623365145,17,5,1,58.0,37777,6776,31001,0.09046979865771809,0.057405211468880224,5,413.9368708402317,58.0,7,13,True,"OrderedDict([(6, 5), (5, 48), (2, 51), (1, 40), (4, 39), (3, 44), (0, 66)])","OrderedDict([((5, 6), [48, 24, 5]), ((2, 6), [51, 99, 5]), ((1, 2), [40, 51]), ((1, 6), [40, 52, 71, 5]), ((4, 5), [39, 94, 48]), ((3, 1), [44, 10, 31, 40]), ((3, 2), [44, 33, 17, 51]), ((3, 4), [44, 5, 39]), ((3, 5), [44, 5, 24, 48]), ((0, 1), [66, 62, 40]), ((0, 2), [66, 41, 11, 51]), ((0, 3), [66, 5, 44]), ((0, 4), [66, 5, 39])])",OrderedDict(),OrderedDict(),825,472,0,0,0,189,283,0,0,353,0,341497.91844319116,195378.20303658934,236.82206428677497,Success,0,0,0,0,True,True,False,0,[],0.5721212121212121
7,7,7,1939,2841,0.6825061598028863,1514673.1480747096,2231822.2744486285,17,6,1,70.0,37498,6637,30861,0.1091275167785235,0.06166195384475048,6,9.316889290731067,70.0,4,4,True,"OrderedDict([(3, 50), (0, 51), (2, 67), (1, 9)])","OrderedDict([((0, 3), [51, 40, 50]), ((2, 0), [67, 99, 51]), ((1, 0), [9, 76, 75, 51]), ((1, 2), [9, 49, 67])])",OrderedDict(),OrderedDict(),279,202,0,0,0,139,63,0,0,77,0,2599.412112113968,1882.0116367276755,6.745561421962995,Success,0,0,0,0,True,True,False,0,[],0.7240143369175627
7,7,6,1939,2841,0.6825061598028863,1514673.1480747096,2231822.2744486285,17,7,0,70.78316689207718,37598,6689,30909,0.10214765100671142,0.06020249931588073,2,34.783166892077176,36.0,2,1,False,OrderedDict(),OrderedDict(),OrderedDict(),OrderedDict(),0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Leave Event,0,0,0,0,True,True,False,0,[],
7,7,5,1939,2841,0.6825061598028863,1514673.1480747096,2231822.2744486285,17,8,0,79.31688929073107,37877,6828,31049,0.083489932885906,0.05594575694001036,6,9.316889290731067,70.0,4,4,False,OrderedDict(),OrderedDict(),OrderedDict(),OrderedDict(),0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Leave Event,0,0,0,0,True,True,False,0,[],
8,8,6,2312,3335,0.6932533733133434,1757867.9907332829,2553908.741669366,19,9,1,84.0,37383,6610,30773,0.11275167785234896,0.06433762048101188,7,651.9968972079712,84.0,7,12,True,"OrderedDict([(6, 99), (5, 2), (4, 50), (3, 51), (1, 24), (2, 39), (0, 29)])","OrderedDict([((5, 6), [2, 99]), ((4, 5), [50, 40, 2]), ((4, 6), [50, 99]), ((3, 5), [51, 40, 2]), ((3, 6), [51, 99]), ((1, 3), [24, 17, 51]), ((1, 5), [24, 1, 2]), ((1, 6), [24, 48, 99]), ((2, 1), [39, 93, 24]), ((2, 4), [39, 64, 50]), ((0, 2), [29, 47, 39]), ((0, 5), [29, 24, 1, 2])])",OrderedDict(),OrderedDict(),494,373,0,0,0,218,155,0,0,121,0,322086.4672207378,243194.84265857327,492.29725234528996,Success,0,0,0,0,True,True,False,0,[],0.7550607287449392
